Evaluador,TipoAudifono,MarcaReferencia,Marca,Referencia,MAE,RMSE,Affinity,Segmento
oratory1990,over-ear,Sennheiser PX 100 II,Sennheiser,PX 100 II,4.281798561151079,6.030674980416741,39.69325019583259,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sennheiser PX 200,Sennheiser,PX 200,6.934762589928058,9.353504048516337,6.464959514836636,Alternativo
Innerfidelity,over-ear,Sennheiser PX 360,Sennheiser,PX 360,4.762661870503598,5.924999990893362,40.75000009106638,Personalizado – Firma no neutra
Rtings,over-ear,Sennheiser PXC 550-II Wireless,Sennheiser,PXC 550-II Wireless,2.355323741007194,3.3488688737860355,66.51131126213964,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sennheiser RS 220,Sennheiser,RS 220,2.9631366906474823,4.191414314623947,58.085856853760525,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Shure SE530,Shure,SE530,3.9928057553956835,5.5623452431790446,44.37654756820955,Personalizado – Firma no neutra
Innerfidelity,over-ear,Shure SRH1440,Shure,SRH1440,4.44263309352518,6.195901046996528,38.04098953003472,Personalizado – Firma no neutra
Rtings,over-ear,Shure SRH240,Shure,SRH240,4.457438848920863,6.095187463550841,39.04812536449158,Personalizado – Firma no neutra
Innerfidelity,over-ear,Shure SRH750DJ,Shure,SRH750DJ,3.3697841726618707,4.717185815122029,52.82814184877971,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Shure SRH940,Shure,SRH940,3.4611942446043167,4.634738784130374,53.65261215869626,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Skullcandy Crusher,Skullcandy,Crusher,3.9754820143884895,5.789187515215838,42.10812484784162,Personalizado – Firma no neutra
Innerfidelity,over-ear,Skullcandy Grind,Skullcandy,Grind,2.1048920863309353,3.2864839404213555,67.13516059578645,Estilo Harman – Usuario general
Innerfidelity,over-ear,Skullcandy Hesh 2,Skullcandy,Hesh 2,5.517913669064748,7.340457525975304,26.595424740246955,Personalizado – Firma no neutra
Innerfidelity,in-ear,Skullcandy Holua,Skullcandy,Holua,4.481640287769784,5.673705525358997,43.26294474641003,Personalizado – Firma no neutra
Innerfidelity,over-ear,Skullcandy Mix Master,Skullcandy,Mix Master,3.1677697841726618,4.711879919321026,52.881200806789735,Buen tono – Musical equilibrado
Rtings,in-ear,Skullcandy Smokin Buds,Skullcandy,Smokin Buds,2.4681151079136687,3.825509003608624,61.74490996391376,Estilo Harman – Usuario general
oratory1990,in-ear,Sony IER-M9,Sony,IER-M9,2.462877697841727,3.2050250114064647,67.94974988593535,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sony MDR-7502,Sony,MDR-7502,6.241539568345323,7.844882481661477,21.551175183385226,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sony MDR-7505,Sony,MDR-7505,6.524086330935251,9.191823673572246,8.08176326427754,Alternativo
Innerfidelity,over-ear,Sony MDR-7509HD,Sony,MDR-7509HD,5.1783021582733815,7.889771540673961,21.102284593260393,Alternativo
Innerfidelity,over-ear,Sony MDR-7520,Sony,MDR-7520,3.766273381294964,4.7715395762853685,52.28460423714631,Buen tono – Musical equilibrado
Innerfidelity,in-ear,Sony MDR-EX1000,Sony,MDR-EX1000,3.4220575539568343,4.711967054763844,52.880329452361565,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sony MDR-SA5000,Sony,MDR-SA5000,5.26231654676259,7.5096131676709925,24.90386832329007,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sony MDR-XB300,Sony,MDR-XB300,4.639064748201439,5.4700294082041925,45.29970591795808,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Sony MDR-XB500,Sony,MDR-XB500,5.229179856115108,6.433528318015321,35.66471681984679,Personalizado – Firma no neutra
Innerfidelity,over-ear,Sony MDR-XB700,Sony,MDR-XB700,5.184201438848921,6.043118186008937,39.56881813991063,Personalizado – Firma no neutra
oratory1990,over-ear,Sony MDR-Z7M2,Sony,MDR-Z7M2,2.5903021582733814,3.4755933813549,65.244066186451,Estilo Harman – Usuario general
Innerfidelity,over-ear,Sony MDR-ZX700,Sony,MDR-ZX700,4.717827338129497,6.615366208453047,33.84633791546953,Personalizado – Firma no neutra
oratory1990,in-ear,Sony MH750,Sony,MH750,2.297251798561151,2.919652955625885,70.80347044374115,Estilo Harman – Usuario general
Rtings,in-ear,Sony PULSE Explore,Sony,PULSE Explore,1.2516978417266187,1.7398670667818108,82.60132933218189,Estilo Harman – Usuario general
Rtings,in-ear,Sony WF-1000X,Sony,WF-1000X,2.1910791366906475,2.742996838254878,72.57003161745122,Estilo Harman – Usuario general
Rtings,in-ear,Sony WF-XB700,Sony,WF-XB700,2.816964028776978,3.7840358912012557,62.159641087987445,Estilo Harman – Usuario general
Rtings,over-ear,Sony WH-1000XM2,Sony,WH-1000XM2,5.728978417266187,6.3639903323025475,36.36009667697452,Personalizado – Firma no neutra
Rtings,over-ear,Sony WH-CH510,Sony,WH-CH510,2.489323741007194,3.315092021032549,66.8490797896745,Estilo Harman – Usuario general
Rtings,over-ear,Sony WH-H900N,Sony,WH-H900N,1.8763021582733812,2.5452784048652477,74.54721595134752,Estilo Harman – Usuario general
Rtings,in-ear,Sony WI-1000X,Sony,WI-1000X,2.473956834532374,3.5304303037301845,64.69569696269815,Estilo Harman – Usuario general
Super Review,in-ear,Sony XBA-A3,Sony,XBA-A3,2.7386330935251797,3.9377195862032055,60.62280413796795,Buen tono – Musical equilibrado
oratory1990,in-ear,Sony XBA-N3,Sony,XBA-N3,1.9580431654676258,2.36729332737659,76.32706672623411,Estilo Harman – Usuario general
Innerfidelity,in-ear,Sony XBA-Z5,Sony,XBA-Z5,3.4823309352517984,4.524696261517762,54.753037384822385,Buen tono – Musical equilibrado
Regan Cipher,in-ear,SoundPeats Air4 (ANC off),SoundPeats,Air4,9.603323741007195,11.727391615389989,0.0,Alternativo
Regan Cipher,in-ear,SoundPeats Opera05,SoundPeats,Opera05,2.381496402877698,4.481137766622807,55.188622333771924,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Stax SR-007,Stax,SR-007,4.07284892086331,5.00136040485792,49.9863959514208,Buen tono – Musical equilibrado
oratory1990,over-ear,Stax SR-007A v2,Stax,SR-007A v2,5.868575539568345,6.930181348650255,30.69818651349746,Personalizado – Firma no neutra
Innerfidelity,over-ear,Stax SR-009,Stax,SR-009,4.384028776978417,5.47702242794924,45.2297757205076,Buen tono – Musical equilibrado
Innerfidelity,over-ear,Stax SR-L300,Stax,SR-L300,3.6208633093525178,5.60157714173608,43.984228582639204,Personalizado – Firma no neutra
oratory1990,over-ear,Stax SR-L700,Stax,SR-L700,5.014302158273382,6.544642292273348,34.55357707726651,Personalizado – Firma no neutra
Rtings,over-ear,SteelSeries Arctis 7+,SteelSeries,Arctis 7+,3.0310215827338127,4.092893226560983,59.07106773439017,Buen tono – Musical equilibrado
Rtings,over-ear,SteelSeries Arctis 7P+,SteelSeries,Arctis 7P+,3.0906330935251796,4.126190902867496,58.73809097132504,Buen tono – Musical equilibrado
Rtings,over-ear,SteelSeries Arctis Nova Pro Wireless,SteelSeries,Arctis Nova Pro Wireless,3.9935827338129495,5.249988228832299,47.50011771167701,Buen tono – Musical equilibrado
